ASV	WS_A_3	WS_A_6	WS_B_3	WS_C_3	WS_D_6	WS_E_3	WS_E_6	WS_F_3	WS_F_6	WS_G_6	WS_H_3	WS_I_3	WS_I_6	WS_A_9	WS_B_9	WS_C_9	WS_D_9	WS_E_9	WS_F_9	WS_G_9	WS_H_9	WS_I_9
6affbbe1230e36f2ef255f65bd9f9d75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
8cd73002d42268bafffacd2f3f03e6b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
ce2a75779553a44bf0884f70407acdc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
19f43c0c2a11298d19775764608fbaef	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cbbfb033c951182c924f670c6d7008e7	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb68007f04101e96acce324455bd5a09	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e04d88067ca49c562f7fd4ccb7e11a49	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
cb7c73bb02bce4a332657f70f64d2f94	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4225e40b8fff4727459aaa73ca721a46	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
de99c2e4ecaa4027f5c8b43c4af820f3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
9546e498b6779ec5ebbb165e55b0ecf7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
880c6becc67c5dff54abf4fa153689d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
61d562181aa136b829466118de733dd1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f1fdf710db5c531e39d9c86f1feab8f	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
55b957331fdc3ba71925889794583786	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7873eaf26c8a8da7b500b6f6c851b12a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
f9b1cb02471155140eccdab0c76e94c5	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
ca9986956b1175e05ab97b9b9cf7bfb1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
3792a68fa38d68ebae67794793d59630	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b23ea1cbe0ef410b9f294f227b48cb0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d75f784644b2ee16b4b48879be9e044	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2bd102fbcc47f7fe7e6463beb7653d6f	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
fe60b9b016c0e5916fd64d0b8035b62e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
af318ad353074237a67040aa227bb199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
617192fd29afc2d3d1bf1797c43af8d4	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12d362b4a8875e3627dc795a133dfdb3	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
7c328b15212dcac29d57b5d055739026	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
588e427001c85629940214288c02f45e	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f99fcf7df8a660107d58b7497b50f9f	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b754bb8a21480feb904e5f80e84640d	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	3	0	0	0
a49748f6c8e50c6d5250109163d8c20e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	0	0
14dac7c1fcee46d72a8ae9b75cb4d5ea	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129b0d727c35867028e72375faffe740	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	3	0	0
0a5061a4f206b4bd4e1fce962ab5172c	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0
12af861683d56eaaccc405cd8a82afbe	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	2	0	0	2
63e28518c441bde0cd92791117036ba7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
900a64c20504318832b1c774da20e8e5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a34d352aaa18a0ee55ea8b9e55be6e05	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fc9f720ad25d5f59b86b30f1ccfe325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
f651eccd711b7942098376a115877a29	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7a411f5f7afa384144c3c011e13a4136	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1da61d677c76d9774cb53cd2e3c1e8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0
43aa938254ed923d5643f93e8412cf97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0
36494d1abfe65519ff5e86885c515643	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
a19d00515eff30dbb22435c3880e11fc	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
edd8d004f7b68f3eaba54f305f62960b	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e732d5a86a646a769c5089c817392f94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0
510fee345bff4eaa26dcdff4cc6d23ff	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
b3d6a7877631088eca528462621d56db	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
736bb83d34984df5f5d49a24eabb583a	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1eee791a292ad366e1baa627ab426148	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a05e98d5cef3641742c9afac8be130cc	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1eb6a5c17a1cdbfc2ef32ad1896e7631	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	0	0
8faaf508a99a0522f91218af2cd84292	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d92fbf81132e54016eec1c37a1f0c6cd	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127f33bcb53f4f066640421ac4493a78	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c23f4691af6ec055e30dcaccd105bc5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38da0d575c1d9ad97c7675922f48fa34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
abb617065115c5d83d12979a9f42aae7	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
366bc4c49f595a556dbfb75dfdebf281	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
d2cac7d5d49ae3b370c17f5635a09c8a	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0
e3cd2a69622b29ffac7eabcd88375124	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bf2779c83309e5a643bd8dd1c40a208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
7ad8ec8bb290f969f3cbf739694a8295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
25598596f56d9ef292d9359f39acf5c4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4
b5a205111227294589e667e5b328c09d	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
26a776d2ec1fefbb9c9159f9f8ff656e	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba4b8f5b7044f341a9af6c040d7f4c2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
e6b326dc7c2d9a5b29223266f66a74d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0
66702c3e281dbdbeec7e70c9b5348a87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
4feb4b173303ddb9cbca2d59d0096702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
21511c876175c8c8f0df8007218432e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
798a21522f48ab950529b1872ab30b1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
1783f276a905432222dd158e3f8ed267	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d9960d6690ca7bd61e0887e4faa19ac	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
32f8d94d8492ef9a36b36c959d73f60d	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a44a48ec88b2dd714e30167a4041c94a	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0
9cb32589bffedd322f0634407bd5bbef	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
6853336602a5d5621c6dab48e184eee5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
2a353332e332f8a38f69fee6144754b5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
6723b8e3e0999d5f64927574df67fd90	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
7d39e2c35ce47d208d40031680aa3788	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
7160cbfa89de0b0908d629b2d0a24d5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
4cc57a2de40ca35de240bb89fb0eda81	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61d9ec2ed96ca1c91601d742c86dce90	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
0892062db3a8350904b489afe25ba188	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c52782414142588fa9525a87f3092d20	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c3702be8a58ed779ea5ea66a10aa358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
5f4deec63f93f750c870efc1a623f63f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
c6b66372492b3257dc2c81bcc0c486d9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f51848aa20aaf23e9c2a4348179b7de	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8537f1acab7a3c520892245388d2d6dd	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81418fad5ad351dfaf28cc64d8f81450	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4b29cd14b82cddc4600ac30bb7076b7	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
6dd8b83dcd86b8444c6b2c9402b77365	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
f8b6e075e9bcbaa5a01e35ff2f132072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
bedaca88f21778e296d077a27cd6a2f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
8ff15d17adfabc900f2f7f95141289ec	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df8662c105f5b2189eda4a224ae96e0b	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
ecb241cb8fb05fabd9496c15e64305f9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92ff4f4fdd61ea6b0afb036f127a2235	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b83ec6ab868d460a78ed599b4645091	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439de86f8c1f0c131d768061fb79394e	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fd969e7911bf378cfc5108dd2a43d1b7	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0
430aad7f6077de7676542faf7df320cf	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae7887c03d19aa902ec6b351070ef6ad	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fada4589e5adacf9481907f69db3e20	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
e88db74f1e49ae43789104a88110fef4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
7347d472efb04305a6685542bf4e0098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
22f0e549e04a321bb1170c31d820d6a9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f1e5e271455aa6226f06df5b8ee0c44	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
9de937a1a76513bdfa2009a2b6d68439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
1f4ac71726ef386133dbb8a9fe8ae329	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4d59add3837902877f0b703cc8c58db	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
aa93f68e08979aa6097ed159c8bd2ee6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38dae65ec76411b051eaeb2b82876996	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
13a918a4284e77603d6c32202898f4dc	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
94406ace61c4185bb6c4e96d9a458ba6	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
20cfdaef8bc22251691f1f503444eb72	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
b8c3c748e34392d0ae289a38f2c22174	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4be57041342a23d32b1f1ddacde2ee3e	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b654aed389b5067b22551aecda6f24e8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ae01dee327618f4289d4aace7410097b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
bfeaabe47db581f51e4b23fdceb2a941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
764b2373930bf08e1124ea0046915408	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
394501e2fe99b687a0c4578383772f3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
7bcdee7639747a57265bdff967afd680	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
4e7f1a3503391542b7e508cdfc528aa6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
e62e2b8717fb5b9611dcb30cadd89c41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
d2eec2c3b1f6a2a214e774b63dfedf71	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
807f970c2a2f64a9f0de1e881508bab1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
abd5389d2713d4f622f2c0bb9771df48	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
f08ca42d6b1d0da1e1070830f343d407	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a7d7c998ba3793d41180b30ebc01b7ab	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
12f35a83c0b6b89a9b1e76b7c475ad66	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27caa9714dad0c44a8beaffe00bed070	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a033c532a8273e5ee28a516da92755a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
f1462df03baa700deee10de5a3747b3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
35335086a780ca176aa5c5d6d137b448	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d940c66541d9271eca9b6e27ec8125c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ab5ef54f3c32ffe1870b2e73f682cc46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
9386f021cd31be6def20698d5c1200cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
7b0c4c29ce1e65fa6e1537f19ada5679	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6dc914397aba5f3dac3ded180f4a3d4f	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39cd8b3d5ce39539e2fd68a7930ca7b4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9e3a460d2695ce4dee038e6d5ab9fd8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e75d0eb87023b749c1953b7ddb77f4aa	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dedc1ee90c997b079772756e1987e0bb	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a684bed998e57f33d353c1783cbcb33	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af185e2c6945f1984c9bd8cfeda008ca	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156ec39145f3a6f4bca3c7be447d7f8d	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
535a9171388c5dd3de17303a73bd12bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
f8d9fe83618f266106f76f92fbe47eef	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
90e62e7b439b42406d32b6d5ed38186f	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0
01c9c9eff0f9280f14ea0539b93eb4cd	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
972c815d7e8c526d28bc7ae49b5fb8b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
3879cd2e8809cece9402833c8665af87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
00a751e0aeaeb4de263bf23a58ca9bcc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
52e5e26e2f791be03e59102419388daf	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e2ae56887d7ad0cf3d628f82e88e10c	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df03ca2891c1882f219baa7e59b3f7ac	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0
367b0ed3221ef0f3240f44bbc0a212ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
36193031f0be2c035c10441cf43ba2b5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746019c066383fa10dffabeecef106b6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b774ca3daa1d7c1f05c9d59dff24bb8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d171762003c89a38fae0169ed9dda75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
6923faa3db14b8ccffe5cae404133352	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ad8b44fb69953e5fb0c4046a4eec5054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
f09d917dee276e74af29dcee4911d9b7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
85dc91acb42b247bc9ef2d1fac4feacb	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3817497ed8e2d0cc9bbeb57fed556662	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
4485150368cf848ce0a04be3ac97d983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ba9342eeb5998dddec171b26d5f5eb16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
24a99b195f6745b0054240f12e09a8c6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
d81ae2097ee223ff27f10d6a405c83da	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
113c00ec1efc69b399daefa70e9331fc	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b697a3a85150ff1738df562cbad6a84	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a2cc08ac4f3b6c87e1cc9c59404c27f	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a060612ed8da92b371d44ee1977ad73	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
f4bb4f527b215c65b875092c222136bb	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
054066047301035393a1986c63a83bfb	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256bc31af457111bbd5b3245a88df671	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcbd4c055d303189a131647daa95bb97	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
c7dfada8664c9b28e855a8951c598d56	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
903b85b763c689078e9ec37e85fe3ae1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
8f7d81c59bc735d821b61d4fdbd7ff59	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19be929206b052eb0b9487d468b163bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
c29f37932f9e1f0c9714fa05930d0ba0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5653328ccd39020eec01945923fe0d6e	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
7a59402b8bca81afbeab7170153ebf09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ec236819a8310bee19cb51e69b7decfd	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
1e7cb97f4b79a0324c89d77d3cd23d30	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0
7a24774426fc3de32767bcfda088c65a	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ea7d9e37395b3d420de51fdabdd15bd	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
b720a1b01efd76fba943d8ab7084fcbb	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c5aa08cac9aac87f9aa9ddd3bc25c47	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d71a6c29770813f46e9b2c194d6c054b	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36c7ffda889802cac31a9a1667d147b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
3ba2894fe972f271aab9c7b3104c77bd	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
984446cb6affec3b84fc9dcb08cc6492	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f839057601064fbb238d706c81d8cad7	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0
59cfaeebcd5b1f9789973dcbe8efbf3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
e81eeeaa74124d2dd1a7c45757f42727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
90efaa83a8a8daaf593d01aa31d19f71	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae94045d71a4f230249b80ce74c3a7c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
e9632dfbf0d624a2f1b3752c69bab620	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
881447c0982d83d05f22e0f64bf4d92e	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71b0f474c2e0870e834acf0b837fea69	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
0239685937518758fbf854b50e8c45a4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99e1fa8ce4127091965f057076cda1f0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
